,ls3,a4,soct2,idio2,np1,it1,l1b,prot3,vic1ext,aoj11,b1,b2,b3,b4,b6,b43,b12,b13,b18,b21,b21a,b32,b37,b47a,m1,m2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,media3,media4,pn4,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,usmex1,exc7new,vb1,vb2,vb3n,usvb1011,pol1,usvb20,aca6,q1,q2,q5a,q5b,q3c,q10new,q11n,q12bn,q12,q12m,q12f,etid,www1,gi0
825,2,59,3,1,2,2,3,2,2,1,3,2,1,2,5,4,4,2,5,2,1,3,5,2,5,4,2,2,NA,5,5,3,2,2,4,5,3,5,7,6,6,10,10,2,2,2,2,1,4,1,1,4001,4002,2,5,1,2,60,5,4,4,14,2,0,3,2,1,1,1,2
826,2,10,3,3,2,2,2,2,2,1,5,6,5,5,5,5,5,1,4,4,1,7,5,5,5,5,1,1,2,7,7,4,6,1,5,5,3,10,10,10,10,10,10,2,2,2,1,3,2,1,1,4001,4002,1,2,1,1,32,2,3,2,14,3,0,0,NA,NA,1,1,1
827,4,58,3,2,2,2,1,1,2,1,3,3,2,5,5,7,5,4,2,5,1,5,5,2,5,5,1,2,1,7,7,1,6,1,6,7,3,10,10,10,9,10,10,1,1,3,1,1,4,1,1,4001,4003,1,2,2,1,54,5,4,11,12,2,1,2,2,0,1,1,1
828,2,58,2,3,2,2,3,2,2,2,5,5,4,5,5,4,5,5,4,4,3,6,4,5,5,3,1,2,5,5,4,4,5,5,3,6,3,8,10,8,8,10,10,2,2,2,1,3,3,1,1,4001,4002,2,2,8,2,21,4,4,4,9,1,0,0,NA,NA,1,1,2
829,2,15,3,2,2,2,6,2,1,2,1,2,1,3,4,1,1,2,1,2,3,2,1,2,3,3,4,1,2,1,1,2,3,4,2,1,2,1,2,3,3,3,2,2,1,2,1,2,3,1,2,NA,4001,2,1,5,1,46,3,3,1,3,1,0,1,0,1,1,2,2
830,2,25,2,2,2,2,8,1,2,2,5,5,5,5,5,4,4,5,5,5,2,6,5,3,4,3,1,1,5,5,5,5,5,6,4,4,3,6,7,7,6,7,7,2,2,2,2,2,2,2,2,NA,4002,3,2,6,2,28,4,1,1,8,2,1,1,0,1,4003,1,1
831,1,33,1,2,2,1,9,2,2,1,5,3,6,5,3,7,7,2,7,1,6,7,1,4,1,4,1,1,1,2,6,2,7,6,1,6,2,5,3,2,1,10,6,3,3,2,2,3,3,1,1,4002,4003,2,3,2,2,38,3,4,1,8,2,2,2,2,0,1,1,1
832,1,1,2,2,2,1,4,2,2,1,4,5,5,6,6,5,6,4,6,3,4,6,3,5,5,5,2,2,1,2,6,4,5,5,3,6,2,8,8,9,7,10,10,2,2,2,2,3,2,1,1,4001,4002,1,2,6,1,28,4,3,2,11,1,0,0,NA,NA,4004,1,1
833,2,25,1,1,2,2,7,2,1,3,2,4,5,5,4,6,6,6,5,1,1,4,3,7,4,3,3,3,1,5,7,1,7,1,4,7,3,4,10,1,7,10,10,1,2,1,1,1,4,2,2,NA,4002,3,2,5,1,43,3,2,5,7,2,0,3,1,2,4003,1,1
834,3,22,2,2,2,2,3,2,2,2,4,3,3,5,5,7,6,4,5,5,1,6,6,6,5,5,1,1,2,5,7,1,5,5,7,2,2,10,10,1,1,10,10,2,2,2,1,1,2,1,1,4001,4002,2,2,4,1,71,5,3,10,9,2,0,0,NA,NA,1,1,1
835,2,33,2,2,1,4,6,2,2,1,4,1,4,5,5,7,7,1,3,1,6,2,1,5,1,4,3,3,2,4,4,3,5,7,1,7,2,4,2,3,2,8,8,3,3,3,2,2,2,1,1,4002,4003,1,3,1,2,57,5,1,4,10,2,0,1,1,0,1,1,1
836,2,15,2,2,2,2,6,2,2,1,4,3,4,5,5,5,5,3,5,3,3,3,2,3,3,3,1,1,3,4,5,2,4,6,2,6,2,7,6,6,6,6,5,2,2,1,1,3,4,1,1,4002,4003,3,5,1,2,32,5,4,77,13,3,2,2,1,1,1,1,4
837,2,5,2,2,2,3,7,2,2,2,5,4,4,4,5,6,7,3,4,3,1,3,3,5,5,4,1,1,2,4,3,3,3,7,4,5,3,5,8,6,6,1,1,2,3,3,2,2,2,1,1,4001,4002,3,2,1,1,52,4,1,5,NA,2,0,3,1,2,4,4,1
838,2,11,3,2,2,4,5,2,2,1,4,2,1,1,1,7,5,3,2,1,1,2,3,2,5,5,1,1,1,7,4,1,6,2,4,6,2,9,9,7,7,7,1,2,1,1,1,2,4,1,1,4001,4001,3,5,2,1,52,5,4,77,6,2,0,0,NA,NA,1,2,1
839,2,10,3,2,2,2,3,2,2,1,6,5,4,6,6,7,7,1,5,3,1,6,6,7,5,5,2,2,2,6,7,1,6,3,6,6,2,10,10,10,10,10,10,2,2,2,2,1,3,1,1,4001,4002,1,2,4,2,82,5,1,2,10,6,0,2,1,1,1,1,1
840,3,1,2,1,2,2,4,2,2,2,5,5,5,4,5,6,6,5,4,5,5,6,5,6,5,3,2,2,3,5,6,5,4,4,5,7,2,10,10,10,10,10,10,2,2,2,1,3,4,1,2,NA,4003,2,5,4,1,43,5,4,77,9,1,0,0,NA,NA,4006,1,1
841,3,12,3,3,1,3,9,2,1,3,5,1,2,4,4,7,7,2,6,1,2,2,2,4,3,5,2,2,4,5,7,1,4,7,1,5,3,7,2,7,2,7,7,3,2,2,2,2,4,1,1,4077,4003,3,NA,1,1,65,5,2,1,15,2,1,4,3,1,NA,1,2
842,2,4,3,3,2,2,1,2,2,2,3,6,5,5,6,5,3,3,2,3,1,4,5,6,5,5,2,1,5,7,7,6,5,2,6,7,4,10,10,9,8,10,10,2,2,1,1,3,3,1,1,4001,4003,1,2,8,2,31,5,4,11,12,1,0,0,NA,NA,1,1,1
843,2,27,1,1,1,2,9,2,1,2,2,2,2,7,7,7,7,3,7,3,7,5,1,3,1,5,2,2,1,1,7,4,7,6,1,7,2,10,10,10,6,10,5,3,2,2,2,2,4,1,1,4002,4001,1,3,2,2,65,2,1,2,12,2,0,2,1,1,1,1,1
844,1,59,1,1,2,2,7,2,2,2,5,1,5,6,5,7,6,1,7,1,7,4,1,3,1,5,1,1,1,3,7,1,6,4,1,7,2,8,7,1,6,6,1,2,2,2,2,2,4,1,1,4002,4001,1,3,1,1,60,5,2,1,15,2,0,2,2,0,1,1,1
845,1,58,3,1,2,2,2,1,1,1,6,5,6,6,3,6,6,2,5,2,1,5,7,6,5,4,1,2,2,6,7,3,7,2,6,6,2,9,10,8,2,10,9,2,2,2,1,3,2,1,1,4001,4002,1,2,3,2,60,2,2,1,16,2,0,3,1,2,1,1,1
846,3,12,1,3,1,2,4,2,1,1,5,4,2,5,5,7,6,4,6,3,1,4,2,5,5,4,1,2,1,2,6,4,2,4,2,6,2,10,10,10,10,10,10,1,2,1,1,2,4,1,1,4001,4002,2,2,6,2,62,5,2,1,8,2,0,2,1,1,1,1,1
847,2,58,2,2,2,2,6,2,2,2,4,2,1,2,6,5,5,3,3,3,1,3,4,4,5,4,1,1,2,6,7,2,5,3,4,4,3,10,10,10,10,10,5,2,1,2,2,3,4,1,1,4001,4002,1,2,1,2,45,2,1,5,7,2,1,4,1,3,4,1,1
848,2,11,2,3,2,1,9,2,2,2,5,5,4,5,5,7,7,5,7,4,7,6,3,7,2,3,2,2,3,5,7,5,5,4,5,6,2,9,8,8,8,8,1,2,2,2,2,2,3,1,1,4002,4001,2,3,4,2,79,2,1,2,4,4,0,4,0,4,1,1,1
849,1,1,2,2,2,2,5,2,2,2,6,5,5,6,6,6,7,6,7,5,5,5,3,6,2,1,2,2,6,5,5,6,5,6,4,4,1,6,6,6,6,6,6,3,3,3,3,2,3,1,1,4002,4001,3,3,2,2,55,5,4,2,13,2,0,2,1,1,1,1,4
850,2,15,2,2,2,2,4,2,2,2,4,5,4,4,6,5,7,4,5,5,1,4,5,5,4,4,2,3,1,4,6,3,5,5,5,6,3,9,10,7,6,10,10,2,2,1,1,3,4,1,1,4001,4002,2,2,2,2,46,5,4,1,6,2,0,0,NA,NA,1,1,1
851,1,59,2,2,2,2,10,2,2,2,5,4,4,4,4,7,7,4,7,4,5,6,4,4,2,3,2,2,1,1,7,4,6,7,4,7,2,6,5,7,4,8,2,2,2,2,2,2,2,1,1,4002,4003,2,3,1,1,51,5,2,1,16,2,0,1,1,0,1,1,1
852,1,5,2,1,2,2,5,2,2,1,3,4,5,3,5,5,4,3,4,3,4,4,4,1,3,4,1,2,4,3,5,4,3,4,4,5,3,5,4,5,4,3,4,2,1,2,2,3,4,1,1,4002,4001,3,3,7,1,29,5,2,77,8,4,1,1,1,0,1,1,2
853,1,59,2,2,2,2,7,2,2,2,5,4,6,6,6,7,7,3,4,3,1,4,5,6,5,5,2,2,1,4,6,2,5,4,3,3,3,10,10,8,8,10,2,2,2,2,2,1,3,1,1,4003,4001,2,5,1,1,36,2,1,5,15,2,1,1,1,0,1,1,1
854,2,15,1,2,2,1,2,2,2,1,5,4,6,3,6,4,4,2,4,5,1,5,3,6,5,3,1,1,1,7,7,1,7,1,3,6,3,10,10,10,8,10,10,2,2,2,2,3,2,1,1,4001,4002,1,2,1,1,52,5,4,77,14,2,1,3,1,2,1,1,1
855,3,57,3,3,2,3,10,2,2,4,4,4,3,4,4,4,3,4,3,4,3,4,4,4,2,2,3,2,5,4,5,4,4,4,4,5,3,8,7,6,7,6,1,1,1,1,1,2,5,1,1,4002,4001,3,3,4,1,33,2,1,2,4,1,0,0,NA,NA,1,1,1
856,4,58,2,2,2,3,3,2,2,2,3,3,2,2,3,3,3,3,3,2,1,3,3,3,5,4,2,2,3,4,5,3,3,2,4,5,3,10,10,10,10,10,10,2,1,2,1,3,3,1,1,4001,4003,2,2,3,1,27,5,2,2,4,1,0,0,NA,NA,1,1,1
857,1,15,2,1,2,3,1,2,2,3,3,4,2,5,4,6,4,3,1,1,1,1,1,1,5,3,3,2,1,7,7,2,7,3,1,7,2,5,10,1,1,1,5,1,1,2,2,1,3,1,1,4001,4002,2,2,1,1,21,5,1,1,16,1,0,0,NA,NA,4,1,4
858,1,14,3,3,2,4,8,2,2,4,4,1,2,4,5,2,3,1,1,1,1,1,1,1,4,5,5,6,1,2,3,1,1,1,2,2,4,1,3,3,4,3,2,3,2,1,3,3,5,NA,NA,NA,77,4,5,8,2,43,5,4,77,4,1,0,0,NA,NA,7,5,5
859,4,15,3,3,2,2,2,2,1,2,2,1,1,1,2,2,4,1,6,1,1,2,4,1,5,4,2,2,2,3,4,1,3,1,6,6,4,10,10,10,10,10,10,2,2,2,1,3,4,1,1,4001,4002,3,2,1,1,42,5,4,11,6,1,0,0,NA,NA,1,1,2
860,2,13,2,2,2,2,5,2,2,2,5,3,4,5,5,5,5,4,5,3,1,4,5,5,5,3,1,2,1,6,6,5,5,5,6,5,2,9,9,9,9,9,10,2,2,2,1,3,4,1,1,4001,4003,2,2,4,2,56,5,3,1,7,3,0,0,NA,NA,1,1,1
861,2,2,2,2,2,2,10,2,2,2,5,6,5,7,7,7,7,4,6,3,6,6,1,4,2,3,2,2,1,1,7,3,4,7,1,7,2,5,5,1,1,5,1,2,2,2,2,3,4,1,1,4002,4003,2,3,6,2,61,4,2,1,8,4,0,0,NA,NA,1,1,2
862,1,56,1,1,2,2,1,2,2,1,6,7,7,1,4,NA,7,4,6,6,5,6,2,5,3,3,1,1,1,6,1,5,4,4,2,7,3,10,10,9,9,10,10,2,2,2,1,3,2,1,1,4077,77,2,1,5,2,54,5,3,11,2,4,0,0,NA,NA,4006,1,1
863,4,15,2,2,2,3,3,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,5,2,2,1,1,2,1,4,2,1,2,4,5,10,10,7,10,10,1,1,1,1,3,4,1,1,4004,4003,2,5,7,2,29,5,4,4,5,1,0,0,NA,NA,1,1,2
864,1,33,3,3,2,4,10,2,1,4,7,7,7,7,7,7,7,1,7,1,1,1,1,1,5,5,3,3,1,1,1,1,1,1,1,1,2,10,10,10,10,10,10,1,1,1,1,3,3,1,1,4001,4002,1,2,7,2,43,5,1,1,3,1,0,0,NA,NA,1,1,1
865,1,15,2,2,2,1,2,1,2,1,6,1,2,1,1,2,4,1,4,1,1,6,7,3,5,5,1,2,1,7,7,1,7,2,7,6,4,10,10,10,10,10,10,2,2,2,1,1,2,1,1,4001,4002,1,2,2,1,62,5,4,11,13,2,0,0,NA,NA,1,1,1
866,2,33,2,3,2,2,10,2,2,2,4,5,3,6,5,7,6,6,6,6,7,6,3,6,1,2,2,2,7,6,7,4,4,7,6,6,NA,9,7,6,5,2,4,2,2,2,2,1,2,2,2,NA,4001,2,1,5,1,58,3,2,77,5,2,0,3,2,1,1,1,2
867,1,17,1,1,2,2,7,2,2,2,5,4,5,6,6,7,6,5,7,3,5,5,1,6,2,2,1,1,3,5,7,5,6,7,1,7,2,8,7,3,5,9,10,3,3,3,3,2,4,1,1,4002,4001,2,3,4,2,81,5,2,2,12,2,0,0,NA,NA,1,1,1
868,1,6,2,1,2,2,6,2,2,1,5,5,6,5,6,6,7,4,7,5,4,5,1,4,3,2,1,2,1,1,7,7,3,2,1,7,2,8,10,8,1,10,10,3,2,3,2,3,2,1,1,4002,4001,3,3,1,1,35,3,3,1,10,2,1,1,0,1,1,1,4
869,1,13,1,1,2,2,6,2,2,2,5,1,2,3,4,7,7,4,6,1,3,5,1,3,3,3,2,1,1,4,6,1,5,7,1,6,2,10,10,10,10,10,6,3,2,2,2,3,4,1,1,4002,4003,2,5,1,1,39,2,1,6,14,2,2,4,1,3,1,1,1
870,1,25,2,2,2,2,1,2,2,2,2,5,4,4,2,1,7,2,1,1,1,2,7,3,5,4,2,2,1,5,1,1,3,7,5,4,3,10,10,5,5,10,10,2,2,1,1,2,3,2,2,NA,4003,3,4,7,2,26,5,1,1,2,2,4,4,4,0,4003,1,1
871,2,27,1,1,2,2,9,2,2,1,4,5,5,NA,6,6,6,5,6,5,7,6,2,4,2,3,1,1,3,4,7,5,6,6,2,6,2,1,3,1,1,4,1,2,2,2,2,3,3,1,1,4002,4001,1,3,4,1,83,4,2,2,5,6,0,0,NA,NA,1,1,1
872,2,13,3,3,2,4,2,2,2,2,3,3,2,2,4,3,2,2,2,1,1,2,3,1,5,5,1,1,1,6,2,1,4,6,4,5,4,5,4,4,4,9,10,1,1,1,1,3,4,1,1,4001,4002,2,2,5,2,43,5,4,77,3,4,0,1,0,1,1,1,2
873,2,13,3,1,2,2,5,2,2,1,5,5,6,7,7,7,7,4,5,4,6,4,4,6,1,2,2,2,6,5,7,7,6,5,3,6,1,4,7,2,3,3,3,2,2,2,2,3,4,1,1,4002,4001,1,3,2,2,59,4,1,6,6,2,0,2,1,1,1,1,1
874,4,58,3,3,2,2,3,2,2,2,1,4,2,1,4,1,1,1,1,1,1,5,4,1,5,5,5,5,3,7,4,1,3,4,3,6,3,7,6,5,5,6,1,1,1,1,1,3,4,1,1,4001,4002,2,2,5,2,20,5,4,11,15,1,0,0,NA,NA,4004,1,2
875,2,4,3,2,2,2,6,2,2,2,4,2,2,2,2,2,2,1,3,1,1,1,4,1,5,5,1,1,1,4,5,2,7,7,3,1,4,10,7,5,6,6,6,1,1,1,1,1,5,1,1,4004,4003,3,5,2,2,35,4,3,5,4,2,1,1,1,0,1,1,2
876,2,15,2,2,2,1,3,2,2,2,4,3,4,1,4,3,5,3,4,4,1,4,4,4,5,3,2,2,1,7,5,2,5,4,4,5,2,8,10,5,7,10,10,2,2,2,2,1,3,1,1,4001,4002,2,2,8,2,24,5,4,11,4,1,0,0,NA,NA,1,1,2
877,2,15,3,2,1,1,1,1,2,1,4,1,1,2,4,7,6,2,4,1,1,7,1,2,5,5,1,2,1,7,5,1,7,1,2,7,4,10,10,10,10,10,10,1,1,1,1,1,4,1,1,4004,4003,1,5,4,2,31,2,1,1,8,3,0,0,NA,NA,4005,1,1
878,1,16,2,3,2,3,8,2,2,2,4,2,3,3,3,4,7,6,6,4,1,4,5,6,4,3,1,3,5,1,7,2,3,4,7,7,2,5,10,5,5,5,10,2,2,2,2,1,3,2,2,NA,4001,3,3,8,2,33,NA,NA,1,16,2,1,1,1,0,4003,1,2
879,2,22,2,2,1,2,4,2,2,2,3,2,3,3,5,7,5,2,2,2,1,3,5,4,4,3,2,2,3,5,6,2,5,6,5,3,2,7,8,8,7,7,8,2,2,2,2,3,3,1,1,4001,4003,1,5,1,1,43,5,1,77,11,2,1,3,1,2,4003,1,1
880,3,15,2,1,2,2,2,2,2,3,5,3,4,2,3,1,4,2,6,2,1,4,4,2,5,4,2,1,4,4,3,1,4,3,4,4,4,10,10,9,10,10,6,2,2,2,1,3,4,1,1,4001,4002,2,2,1,2,21,2,2,6,9,2,0,0,NA,NA,1,1,2
881,2,11,1,1,2,2,8,2,2,2,5,2,5,2,5,7,7,3,6,1,5,6,1,6,3,4,2,2,1,3,7,2,5,4,1,5,2,9,6,7,6,7,1,3,3,2,2,2,4,1,1,4002,77,3,3,2,2,51,1,1,2,12,2,0,2,2,0,1,1,2
882,1,13,2,2,2,3,8,2,2,3,4,4,2,2,3,2,3,3,4,3,1,4,4,4,4,5,2,2,5,4,5,5,4,5,5,4,2,6,4,5,5,7,3,3,2,2,2,1,2,2,2,NA,4002,2,2,4,2,36,2,2,7,2,2,NA,3,0,3,4003,1,1
883,2,15,2,2,2,2,5,2,2,2,5,4,4,3,4,6,4,4,5,2,1,4,5,2,5,3,1,1,3,5,4,1,5,5,7,5,3,9,9,7,5,5,5,2,2,1,1,3,3,3,2,NA,4002,2,2,2,2,58,4,2,1,10,2,3,3,1,2,4003,1,1
884,4,22,3,3,2,4,1,2,2,4,2,1,1,1,3,3,3,2,1,2,1,2,3,2,5,4,2,3,3,7,5,1,4,4,4,5,3,5,10,6,7,10,10,1,1,1,1,2,4,1,1,4001,4002,2,2,7,2,37,5,2,4,1,1,1,1,0,1,4,1,1
885,2,11,2,2,2,2,6,2,2,2,5,5,5,6,5,7,5,4,5,3,3,4,3,4,4,3,1,1,5,7,7,5,4,5,5,5,3,6,6,6,7,7,7,2,2,2,1,2,3,1,1,4001,4001,3,1,5,2,39,4,2,2,3,3,5,6,3,3,1,1,1
886,3,4,1,1,2,2,4,2,1,3,4,4,5,4,6,6,7,4,7,4,7,3,4,4,1,3,1,1,1,5,6,4,5,6,1,7,2,10,10,1,6,10,10,3,2,2,1,2,2,1,1,4002,4002,1,3,5,2,47,2,2,6,4,2,1,6,6,0,1,1,1
887,2,15,2,2,2,2,1,1,2,1,7,6,5,6,6,5,7,5,6,5,1,6,6,6,5,4,1,1,3,6,7,3,7,2,6,5,2,10,10,10,10,10,10,2,2,2,1,1,4,1,1,4001,4002,1,2,1,1,58,5,4,77,12,2,0,5,4,1,1,1,1
888,1,57,2,1,2,2,1,2,2,1,2,4,1,1,1,4,5,4,5,5,1,5,3,2,5,5,2,2,1,7,5,1,3,6,2,7,4,5,1,1,1,10,7,2,1,1,1,1,4,1,1,4001,4002,4,2,7,1,31,4,2,4,5,1,2,2,0,2,4,1,5
889,3,15,2,2,2,1,4,2,2,1,1,2,2,4,5,7,6,2,1,1,1,1,5,5,5,5,1,2,1,7,7,4,3,2,5,6,2,9,10,9,9,10,10,2,2,2,1,3,4,1,2,NA,4003,3,5,3,2,58,5,4,4,16,2,0,2,2,0,4,1,2
890,2,59,3,3,2,3,6,2,2,2,5,3,3,3,4,7,6,1,4,2,1,4,4,1,5,5,2,1,5,6,7,4,6,6,4,6,3,10,10,6,6,10,10,1,1,1,1,3,4,1,1,4001,4003,2,2,6,2,67,4,2,2,9,2,0,2,0,2,1,1,1
891,2,15,3,1,2,1,3,1,2,1,5,3,5,1,4,1,3,2,3,1,1,7,6,5,5,5,1,1,1,2,6,6,7,1,7,2,4,10,10,10,10,10,10,2,2,2,2,1,3,1,1,4001,4003,1,2,3,1,38,1,1,10,16,1,0,0,NA,NA,1,1,1
892,2,59,1,1,2,3,7,2,2,3,3,2,2,3,3,5,7,2,1,1,5,1,1,4,3,4,3,1,1,1,5,1,6,7,2,6,3,9,9,9,9,9,6,2,2,1,2,3,4,1,1,4003,77,1,5,3,1,39,5,3,4,10,1,0,0,NA,NA,1,1,1
893,2,18,2,2,2,2,5,2,2,2,5,4,3,7,4,7,7,4,5,1,1,3,4,1,5,3,2,1,4,7,7,1,1,1,1,3,1,10,10,1,10,10,10,2,2,2,2,3,3,1,1,4001,4002,4,2,3,1,34,5,4,77,8,2,0,0,NA,NA,1,1,1
894,3,5,1,1,2,2,8,2,2,2,4,5,4,6,5,7,6,1,4,2,2,3,1,6,2,3,1,1,1,1,4,3,5,7,2,3,2,10,10,8,8,10,7,2,2,2,1,3,4,1,1,4077,4001,2,3,1,1,22,1,1,5,12,1,0,0,NA,NA,1,1,4
895,2,58,3,2,2,4,3,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,1,4,5,5,2,3,7,7,3,1,7,2,1,7,4,10,10,10,10,10,9,1,1,1,1,3,4,1,1,4004,77,1,5,7,1,39,5,4,11,4,1,0,0,NA,NA,7,1,1
896,2,15,1,2,1,1,7,2,2,2,6,4,5,7,7,7,7,2,7,1,5,3,2,7,2,5,2,1,1,2,7,2,5,4,1,7,2,10,10,10,6,10,10,2,2,2,2,3,3,1,1,4002,4003,1,3,8,1,21,5,2,77,NA,1,0,0,NA,NA,7,1,1
897,2,4,2,2,2,2,4,2,2,2,4,5,5,6,6,6,7,5,4,4,4,5,4,6,4,4,1,1,4,3,7,5,5,3,5,7,2,10,10,10,10,10,10,2,2,2,2,3,2,1,1,4001,4002,2,2,1,1,40,5,4,2,5,4,1,1,1,0,1,1,2
898,1,70,2,2,2,2,6,2,2,2,4,4,4,5,4,5,5,4,4,4,4,4,4,4,3,3,2,2,4,4,5,4,4,5,4,4,2,5,4,5,4,5,5,2,2,2,2,2,1,2,2,NA,4003,4,1,1,2,32,3,3,77,1,2,2,2,0,2,4003,2,3
899,2,25,3,3,2,2,1,2,2,2,4,3,4,4,3,4,3,1,2,3,1,2,2,3,5,3,3,1,4,7,6,3,5,3,1,6,4,10,10,8,9,10,10,1,1,1,1,3,4,1,1,4001,4002,1,2,3,2,27,5,4,4,17,1,0,0,NA,NA,1,1,2
900,2,15,2,2,2,2,2,2,2,2,2,7,2,5,6,3,5,3,2,2,1,6,4,3,5,3,1,1,4,7,5,2,7,2,2,6,3,10,10,10,10,10,10,2,2,2,1,1,2,1,1,4001,4002,1,2,1,1,49,4,3,4,14,2,1,2,1,1,1,1,1
901,1,10,2,2,2,1,1,1,2,1,4,5,5,5,4,4,2,4,4,4,1,4,5,5,5,3,2,2,1,6,4,3,6,1,4,6,2,10,10,9,8,10,10,2,2,2,1,3,4,1,1,4001,4002,1,2,1,2,24,5,4,11,11,1,0,0,NA,NA,1,1,1
902,1,3,3,2,2,3,7,2,2,4,4,5,2,4,5,7,5,2,4,3,4,2,3,5,5,3,1,2,4,6,5,5,4,4,3,4,3,4,3,4,5,5,10,1,1,1,1,3,3,1,1,4001,4002,3,2,4,2,30,3,2,3,17,1,1,1,1,0,4,2,3
903,4,4,3,3,2,2,10,2,2,1,1,1,1,1,3,7,4,1,1,1,1,3,3,1,5,5,4,4,1,7,4,1,1,4,4,4,4,10,10,1,4,10,10,1,2,2,1,1,5,1,1,4001,4002,2,2,4,2,76,4,1,2,3,4,0,6,3,3,4003,1,1
904,2,55,1,2,2,4,6,2,2,2,1,1,1,4,3,7,4,1,1,1,7,1,1,3,1,4,2,1,2,1,4,1,7,3,1,7,3,10,10,10,10,10,10,2,1,1,1,3,4,1,1,4002,4003,1,3,5,1,27,5,1,77,14,1,0,0,NA,NA,1,1,1
905,1,70,1,1,1,4,9,1,2,1,7,1,1,2,4,7,7,4,1,2,7,1,1,7,1,2,2,2,1,5,1,1,7,1,1,7,3,10,10,10,5,1,1,3,3,1,3,2,5,1,1,4002,4001,1,3,2,1,43,5,1,2,15,2,0,1,0,1,1,4,2
906,2,10,2,2,2,2,3,2,2,1,3,4,4,3,4,2,3,1,3,1,1,3,2,3,5,4,2,1,4,5,5,3,5,1,2,5,3,10,10,10,10,10,10,2,2,2,1,3,2,1,1,4001,4003,1,2,1,1,31,5,4,11,11,1,2,2,0,2,1,1,1
907,3,70,2,2,2,2,6,2,1,2,4,4,4,4,4,4,5,3,4,3,3,5,4,5,3,3,2,2,4,5,5,4,4,4,4,5,2,6,6,6,6,6,8,2,2,2,2,3,3,1,1,4077,4003,2,4,5,2,36,5,3,4,1,1,0,0,NA,NA,1,1,1
908,2,70,2,2,2,1,1,1,2,2,3,1,1,1,2,5,6,1,3,1,1,4,6,1,5,4,4,1,1,7,5,1,5,2,6,5,4,10,10,10,10,10,10,2,2,2,1,1,4,1,1,4001,4002,1,2,1,2,50,2,1,2,10,4,0,0,NA,NA,4006,1,1
909,1,15,3,2,2,2,3,1,2,1,4,3,4,3,6,5,5,2,4,2,1,3,5,5,5,5,2,2,3,6,6,2,7,2,4,6,4,10,10,10,10,10,10,2,2,2,2,3,3,1,1,4001,4002,1,2,3,2,64,4,2,10,12,2,0,0,NA,NA,1,1,1
910,2,70,2,3,2,3,10,2,1,2,5,5,4,4,5,4,6,3,6,4,6,4,2,4,1,3,3,2,4,4,5,1,3,7,2,6,3,8,5,3,4,10,10,1,1,1,1,2,3,1,2,NA,4001,3,3,5,2,38,5,3,1,9,2,4,4,4,0,1,1,2
911,2,59,2,2,2,2,6,2,2,2,4,5,6,5,6,6,6,3,3,1,3,3,1,6,3,3,1,2,1,2,6,2,2,2,1,4,3,10,10,6,3,10,10,2,2,3,2,3,4,2,2,NA,77,4,1,7,2,28,5,3,2,5,1,0,0,NA,NA,1,1,4
912,2,15,3,3,2,3,10,2,2,3,1,1,1,3,1,7,5,3,1,1,1,3,1,2,5,3,5,1,3,7,1,1,5,7,1,1,4,1,4,2,4,6,1,1,3,2,3,1,5,1,1,4001,4001,4,5,5,2,37,4,1,2,1,2,0,2,1,1,4003,1,4
913,2,11,3,3,2,3,3,2,2,3,2,3,4,4,4,7,5,3,4,3,1,2,2,3,5,3,2,2,2,6,4,5,4,6,5,5,2,9,7,6,6,8,8,2,2,2,1,2,4,1,1,4001,4002,3,2,4,2,56,4,1,2,7,6,2,4,2,2,1,1,1
914,4,5,3,3,2,4,6,2,2,4,2,2,2,2,2,4,6,4,2,2,1,3,3,3,5,4,2,2,7,7,4,1,3,7,1,7,3,10,10,1,4,10,10,2,2,2,2,3,5,1,1,4001,4002,1,4,5,2,58,5,2,2,3,1,0,0,NA,NA,4,1,1
915,2,33,1,2,2,2,7,2,2,2,6,6,6,6,6,5,6,5,5,5,5,5,4,5,2,3,2,2,1,3,6,5,5,4,4,5,2,10,8,7,7,10,9,2,1,1,1,3,3,1,1,4002,4001,2,3,8,2,22,2,2,1,16,1,0,0,NA,NA,1,1,2
916,3,15,2,3,2,3,6,2,2,3,3,4,1,1,4,5,3,1,1,1,1,1,1,1,5,4,4,2,1,6,4,2,2,6,1,2,3,5,4,3,3,5,7,1,1,1,1,3,3,1,1,4001,4002,2,2,4,2,52,5,2,1,3,4,2,2,2,0,4,1,2
917,2,22,2,2,2,3,10,2,2,4,4,4,7,3,6,5,5,2,3,1,1,1,1,1,5,5,2,1,2,2,5,2,2,2,1,1,2,8,2,9,9,8,8,3,3,2,2,2,1,1,1,4001,4002,3,2,1,2,44,5,4,4,10,1,0,0,NA,NA,1,1,5
918,2,10,2,1,1,2,4,2,2,1,5,1,4,2,4,2,4,2,4,1,1,5,4,5,5,4,2,3,4,4,4,1,4,3,5,5,3,10,10,10,10,10,10,2,2,2,2,3,4,1,1,4004,77,2,5,7,2,54,5,4,4,9,2,0,1,1,0,1,1,1
